timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu,y, clocks.current.memory [MHz],,
36:01.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.24,59,2490, 8001 MHz,,
36:02.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.61,59,2490, 8001 MHz,,
36:03.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.78,60,2490, 8001 MHz,,
36:04.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.31,59,2490, 8001 MHz,,
36:05.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,28.53,64,2490, 8001 MHz,,
36:06.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2271 MiB, 8188 MiB,28.32,60,2490, 8001 MHz,,
36:07.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.22,60,2490, 8001 MHz,,
36:08.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.58,60,2490, 8001 MHz,,
36:09.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,33.85,60,2490, 8001 MHz,,
36:10.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.34,60,2490, 8001 MHz,,
36:11.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.81,60,2490, 8001 MHz,,
36:12.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.81,60,2490, 8001 MHz,,
36:13.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.87,60,2490, 8001 MHz,,
36:14.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2263 MiB, 8188 MiB,29.86,64,2490, 8001 MHz,,
36:15.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,30.09,60,2490, 8001 MHz,,
36:16.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.86,60,2490, 8001 MHz,,
36:17.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.82,60,2490, 8001 MHz,,
36:18.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.8,60,2490, 8001 MHz,,
36:19.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.34,59,2490, 8001 MHz,,
36:20.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.77,59,2490, 8001 MHz,,
36:21.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.77,59,2490, 8001 MHz,,
36:22.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.8,60,2490, 8001 MHz,,
36:23.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.77,59,2490, 8001 MHz,,
36:24.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
36:25.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.42,59,2490, 8001 MHz,,
36:26.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.31,59,2490, 8001 MHz,,
36:28.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.83,60,2490, 8001 MHz,,
36:29.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.47,59,2490, 8001 MHz,,
36:30.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.55,59,2490, 8001 MHz,,
36:31.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.89,59,2490, 8001 MHz,,
36:32.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,60,2490, 8001 MHz,,
36:33.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.26,59,2490, 8001 MHz,,
36:34.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.73,59,2490, 8001 MHz,,
36:35.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2490, 8001 MHz,,
36:36.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2490, 8001 MHz,,
36:37.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.72,60,2490, 8001 MHz,,
36:38.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.67,59,2490, 8001 MHz,,
36:39.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
36:40.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.99,59,2490, 8001 MHz,,
36:41.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.35,59,2490, 8001 MHz,,
36:42.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.31,59,2490, 8001 MHz,,
36:43.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.2,59,2490, 8001 MHz,,
36:44.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
36:45.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.83,59,2490, 8001 MHz,,
36:46.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,30.11,60,2490, 8001 MHz,,
36:47.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.91,59,2490, 8001 MHz,,
36:48.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.79,59,2490, 8001 MHz,,
36:49.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
36:50.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
36:51.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.22,59,2490, 8001 MHz,,
36:52.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.91,59,2490, 8001 MHz,,
36:53.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2490, 8001 MHz,,
36:54.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.73,59,2490, 8001 MHz,,
36:55.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.76,61,2490, 8001 MHz,,
36:56.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.58,59,2490, 8001 MHz,,
36:57.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.66,59,2490, 8001 MHz,,
36:58.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.25,59,2490, 8001 MHz,,
36:59.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.39,60,2490, 8001 MHz,,
37:00.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.5,59,2490, 8001 MHz,,
37:01.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.4,59,2490, 8001 MHz,,
37:02.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.88,59,2490, 8001 MHz,,
37:03.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
37:04.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.21,59,2490, 8001 MHz,,
37:05.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.67,59,2490, 8001 MHz,,
37:06.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.42,59,2490, 8001 MHz,,
37:07.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.65,59,2490, 8001 MHz,,
37:08.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.19,59,2490, 8001 MHz,,
37:09.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.57,59,2490, 8001 MHz,,
37:10.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
37:11.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.63,60,2490, 8001 MHz,,
37:12.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.59,59,2490, 8001 MHz,,
37:13.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.66,59,2490, 8001 MHz,,
37:14.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.79,59,2490, 8001 MHz,,
37:15.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.71,61,2490, 8001 MHz,,
37:16.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.63,59,2490, 8001 MHz,,
37:17.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.84,59,2490, 8001 MHz,,
37:18.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.82,59,2490, 8001 MHz,,
37:19.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.56,60,2490, 8001 MHz,,
37:20.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.58,59,2490, 8001 MHz,,
37:21.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.59,59,2490, 8001 MHz,,
37:22.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.55,59,2490, 8001 MHz,,
37:23.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.03,59,2490, 8001 MHz,,
37:24.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
37:25.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.43,59,2490, 8001 MHz,,
37:26.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,48.94,60,2490, 8001 MHz,,
37:27.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.04,59,2490, 8001 MHz,,
37:28.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.09,59,2490, 8001 MHz,,
37:29.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.98,59,2490, 8001 MHz,,
37:30.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.76,59,2490, 8001 MHz,,
37:31.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,41.27,61,2490, 8001 MHz,,
37:32.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.73,59,2490, 8001 MHz,,
37:33.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.46,59,2490, 8001 MHz,,
37:34.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.93,59,2490, 8001 MHz,,
37:35.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.72,60,2490, 8001 MHz,,
37:36.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.28,59,2490, 8001 MHz,,
37:37.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
37:38.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
37:39.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
37:40.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.23,59,2490, 8001 MHz,,
37:41.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.98,59,2490, 8001 MHz,,
37:42.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.57,60,2490, 8001 MHz,,
37:43.4, NVIDIA GeForce RTX 4060 Laptop GPU,8%,0%, 2277 MiB, 8188 MiB,26.29,63,2490, 8001 MHz,,
37:44.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2277 MiB, 8188 MiB,27.97,60,2490, 8001 MHz,,
37:45.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2277 MiB, 8188 MiB,28.1,60,2490, 8001 MHz,,
37:46.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.76,60,2490, 8001 MHz,,
37:47.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.2,60,2490, 8001 MHz,,
37:48.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.63,60,2490, 8001 MHz,,
37:49.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.64,60,2490, 8001 MHz,,
37:50.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.14,60,2490, 8001 MHz,,
37:51.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.82,59,2490, 8001 MHz,,
37:52.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
37:53.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.11,63,2490, 8001 MHz,,
37:54.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
37:55.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
37:56.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2262 MiB, 8188 MiB,29.59,60,2490, 8001 MHz,,
37:57.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
37:58.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
37:59.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28,60,2490, 8001 MHz,,
38:00.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.38,59,2490, 8001 MHz,,
38:01.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.31,59,2490, 8001 MHz,,
38:02.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.78,59,2490, 8001 MHz,,
38:03.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.1,59,2490, 8001 MHz,,
38:04.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
38:05.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.56,59,2490, 8001 MHz,,
38:06.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.09,59,2490, 8001 MHz,,
38:07.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
38:08.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.55,59,2490, 8001 MHz,,
38:09.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2262 MiB, 8188 MiB,28.99,61,2490, 8001 MHz,,
38:10.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.47,59,2490, 8001 MHz,,
38:11.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
38:12.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2262 MiB, 8188 MiB,29.6,60,2490, 8001 MHz,,
38:13.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
38:14.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.7,59,2490, 8001 MHz,,
38:15.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.79,59,2490, 8001 MHz,,
38:16.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.02,59,2490, 8001 MHz,,
38:17.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.7,59,2490, 8001 MHz,,
38:18.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
38:19.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.02,59,2490, 8001 MHz,,
38:20.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.46,59,2490, 8001 MHz,,
38:21.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.49,59,2490, 8001 MHz,,
38:22.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.01,59,2490, 8001 MHz,,
38:23.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
38:24.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
38:25.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.12,59,2490, 8001 MHz,,
38:26.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.24,59,2490, 8001 MHz,,
38:27.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,27.93,59,2490, 8001 MHz,,
38:28.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2262 MiB, 8188 MiB,41.83,59,2490, 8001 MHz,,
38:29.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,28.41,59,2490, 8001 MHz,,
38:30.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.79,59,2490, 8001 MHz,,
38:31.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2262 MiB, 8188 MiB,29.57,64,2490, 8001 MHz,,
38:32.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
38:33.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
38:34.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2262 MiB, 8188 MiB,29.81,60,2490, 8001 MHz,,
38:35.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.01,59,2490, 8001 MHz,,
38:36.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.56,59,2490, 8001 MHz,,
38:37.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.76,59,2490, 8001 MHz,,
38:38.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.87,61,2490, 8001 MHz,,
38:39.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.55,59,2490, 8001 MHz,,
38:40.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.68,59,2490, 8001 MHz,,
38:41.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.72,59,2490, 8001 MHz,,
38:42.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
38:43.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
38:44.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.97,59,2490, 8001 MHz,,
38:45.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.03,59,2490, 8001 MHz,,
38:46.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.79,59,2490, 8001 MHz,,
38:47.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,31.21,59,2490, 8001 MHz,,
38:48.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,31.2,62,2490, 8001 MHz,,
38:49.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.95,60,2490, 8001 MHz,,
38:50.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.78,59,2490, 8001 MHz,,
38:51.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.77,59,2490, 8001 MHz,,
38:52.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.86,59,2490, 8001 MHz,,
38:53.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.02,59,2490, 8001 MHz,,
38:54.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.83,59,2490, 8001 MHz,,
38:55.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.69,59,2490, 8001 MHz,,
38:56.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.67,59,2490, 8001 MHz,,
38:57.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,29.8,59,2490, 8001 MHz,,
38:58.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,27.88,59,2490, 8001 MHz,,
38:59.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.33,59,2490, 8001 MHz,,
39:01.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,30.91,60,2490, 8001 MHz,,
39:02.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.16,59,2490, 8001 MHz,,
39:03.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.13,59,2490, 8001 MHz,,
39:04.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.7,59,2490, 8001 MHz,,
39:05.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2255 MiB, 8188 MiB,28.91,59,2490, 8001 MHz,,
39:06.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.99,59,2490, 8001 MHz,,
39:07.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.85,59,2490, 8001 MHz,,
39:08.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.85,59,2490, 8001 MHz,,
39:09.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,1%, 2255 MiB, 8188 MiB,29.97,60,2490, 8001 MHz,,
39:10.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.25,59,2490, 8001 MHz,,
39:11.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.78,59,2490, 8001 MHz,,
39:12.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.75,59,2490, 8001 MHz,,
39:13.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.74,59,2490, 8001 MHz,,
39:14.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,28.28,59,2490, 8001 MHz,,
39:15.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2255 MiB, 8188 MiB,29.97,59,2490, 8001 MHz,,
